location,date,new_deaths,new_cases,people_fully_vaccinated,new_vaccinations,RollingVaxxTotal
Europe,2020-05-13,922,19818,0,0,0
Europe,2020-05-14,935,16665,0,0,0
Europe,2020-05-15,1017,18319,0,0,0
Europe,2020-05-16,1025,16274,0,0,0
Europe,2020-05-17,2753,33376,0,0,0
Europe,2020-05-18,813,14083,0,0,0
Europe,2020-05-19,744,14062,0,0,0
Europe,2020-05-20,858,15356,0,0,0
Europe,2020-05-21,815,16964,0,0,0
Europe,2020-05-22,805,15384,0,0,0
Europe,2020-05-23,752,14477,0,0,0
Europe,2020-05-24,2105,32625,0,0,0
Europe,2020-05-25,537,13400,0,0,0
Europe,2020-05-26,689,12969,0,0,0
Europe,2020-05-27,636,13413,0,0,0
Europe,2020-05-28,697,14084,0,0,0
Europe,2020-05-29,706,13975,0,0,0
Europe,2020-05-30,671,14127,0,0,0
Europe,2020-05-31,1724,30300,0,0,0
Europe,2020-06-01,556,12515,0,0,0
Europe,2020-06-02,557,12551,0,0,0
Europe,2020-06-03,541,13055,0,0,0
Europe,2020-06-04,573,13794,0,0,0
Europe,2020-06-05,533,13571,0,0,0
Europe,2020-06-06,580,13974,0,0,0
Europe,2020-06-07,1265,28590,0,0,0
Europe,2020-06-08,413,13581,0,0,0
Europe,2020-06-09,501,12403,0,0,0
Europe,2020-06-10,560,12743,0,0,0
Europe,2020-06-11,485,13675,0,0,0
Europe,2020-06-12,488,14120,0,0,0
Europe,2020-06-13,387,13378,0,0,0
Europe,2020-06-14,1039,29694,0,0,0
Europe,2020-06-15,369,12065,0,0,0
Europe,2020-06-16,443,11925,0,0,0
Europe,2020-06-17,431,12730,0,0,0
Europe,2020-06-18,436,13278,0,0,0
Europe,2020-06-19,474,13101,0,0,0
Europe,2020-06-20,386,12885,0,0,0
Europe,2020-06-21,817,30558,0,0,0
Europe,2020-06-22,282,10828,0,0,0
Europe,2020-06-23,325,10902,0,0,0
Europe,2020-06-24,348,11483,0,0,0
Europe,2020-06-25,294,12573,0,0,0
Europe,2020-06-26,364,11570,0,0,0
Europe,2020-06-27,387,11397,0,0,0
Europe,2020-06-28,629,29934,0,0,0
Europe,2020-06-29,275,10044,0,0,0
Europe,2020-06-30,311,10042,0,0,0
Europe,2020-07-01,393,10609,0,0,0
Europe,2020-07-02,330,10676,0,0,0
Europe,2020-07-03,350,10906,0,0,0
Europe,2020-07-04,334,10699,0,0,0
Europe,2020-07-05,659,28985,0,0,0
Europe,2020-07-06,269,9608,0,0,0
Europe,2020-07-07,330,9200,0,0,0
Europe,2020-07-08,352,10041,0,0,0
Europe,2020-07-09,320,10688,0,0,0
Europe,2020-07-10,326,10538,0,0,0
Europe,2020-07-11,343,10947,0,0,0
Europe,2020-07-12,604,32113,0,0,0
Europe,2020-07-13,209,9649,0,0,0
Europe,2020-07-14,303,8983,0,0,0
Europe,2020-07-15,307,10292,0,0,0
Europe,2020-07-16,293,10611,0,0,0
Europe,2020-07-17,330,10904,0,0,0
Europe,2020-07-18,236,10638,0,0,0
Europe,2020-07-19,533,38724,0,0,0
Europe,2020-07-20,191,9655,0,0,0
Europe,2020-07-21,257,9150,0,0,0
Europe,2020-07-22,307,10753,0,0,0
Europe,2020-07-23,264,11085,0,0,0
Europe,2020-07-24,286,11592,0,0,0
Europe,2020-07-25,262,11551,0,0,0
Europe,2020-07-26,578,48075,0,0,0
Europe,2020-07-27,186,10057,0,0,0
Europe,2020-07-28,273,9811,0,0,0
Europe,2020-07-29,289,11363,0,0,0
Europe,2020-07-30,254,11945,0,0,0
Europe,2020-07-31,307,12300,0,0,0
Europe,2020-08-01,215,11657,0,0,0
Europe,2020-08-02,621,59525,0,0,0
Europe,2020-08-03,208,9983,0,0,0
Europe,2020-08-04,254,9457,0,0,0
Europe,2020-08-05,286,11804,0,0,0
Europe,2020-08-06,263,12276,0,0,0
Europe,2020-08-07,270,12367,0,0,0
Europe,2020-08-08,261,12692,0,0,0
Europe,2020-08-09,740,75410,0,0,0
Europe,2020-08-10,189,10359,0,0,0
Europe,2020-08-11,250,9403,0,0,0
Europe,2020-08-12,281,12484,0,0,0
Europe,2020-08-13,262,12839,0,0,0
Europe,2020-08-14,275,12778,0,0,0
Europe,2020-08-15,264,12930,0,0,0
Europe,2020-08-16,956,97365,0,0,0
Europe,2020-08-17,177,10081,0,0,0
Europe,2020-08-18,254,9175,0,0,0
Europe,2020-08-19,238,11715,0,0,0
Europe,2020-08-20,241,12975,0,0,0
Europe,2020-08-21,227,13226,0,0,0
Europe,2020-08-22,261,14013,0,0,0
Europe,2020-08-23,882,122801,0,0,0
Europe,2020-08-24,180,10931,0,0,0
Europe,2020-08-25,237,10399,0,0,0
Europe,2020-08-26,269,12475,0,0,0
Europe,2020-08-27,270,13605,0,0,0
Europe,2020-08-28,231,14148,0,0,0
Europe,2020-08-29,220,14057,0,0,0
Europe,2020-08-30,1089,145901,0,0,0
Europe,2020-08-31,171,12001,0,0,0
Europe,2020-09-01,232,10858,0,0,0
Europe,2020-09-02,278,12639,0,0,0
Europe,2020-09-03,255,15233,0,0,0
Europe,2020-09-04,263,16629,0,0,0
Europe,2020-09-05,229,17529,0,0,0
Europe,2020-09-06,1251,171066,0,0,0
Europe,2020-09-07,159,13955,0,0,0
Europe,2020-09-08,235,13842,0,0,0
Europe,2020-09-09,272,17692,0,0,0
Europe,2020-09-10,272,18357,0,0,0
Europe,2020-09-11,235,19130,0,0,0
Europe,2020-09-12,241,19874,0,0,0
Europe,2020-09-13,1517,202264,0,0,0
Europe,2020-09-14,184,15887,0,0,0
Europe,2020-09-15,273,15046,0,0,0
Europe,2020-09-16,320,20695,0,0,0
Europe,2020-09-17,317,22051,0,0,0
Europe,2020-09-18,289,25138,0,0,0
Europe,2020-09-19,326,24318,0,0,0
Europe,2020-09-20,2151,238267,0,0,0
Europe,2020-09-21,206,20761,0,0,0
Europe,2020-09-22,316,20403,0,0,0
Europe,2020-09-23,324,25090,0,0,0
Europe,2020-09-24,365,27821,0,0,0
Europe,2020-09-25,334,29767,0,0,0
Europe,2020-09-26,362,31455,0,0,0
Europe,2020-09-27,2423,240993,0,0,0
Europe,2020-09-28,239,25801,0,0,0
Europe,2020-09-29,358,25808,0,0,0
Europe,2020-09-30,427,33888,0,0,0
Europe,2020-10-01,388,37936,0,0,0
Europe,2020-10-02,447,43082,0,0,0
Europe,2020-10-03,449,45249,0,0,0
Europe,2020-10-04,2606,270383,0,0,0
Europe,2020-10-05,393,38028,0,0,0
Europe,2020-10-06,457,39591,0,0,0
Europe,2020-10-07,578,52783,0,0,0
Europe,2020-10-08,618,58868,0,0,0
Europe,2020-10-09,569,65519,0,0,0
Europe,2020-10-10,599,71183,0,0,0
Europe,2020-10-11,3291,384582,0,0,0
Europe,2020-10-12,467,53339,0,0,0
Europe,2020-10-13,703,53348,0,0,0
Europe,2020-10-14,722,77355,0,0,0
Europe,2020-10-15,836,86929,0,0,0
Europe,2020-10-16,819,92700,0,0,0
Europe,2020-10-17,910,94990,0,0,0
Europe,2020-10-18,4303,520343,0,0,0
Europe,2020-10-19,757,79610,0,0,0
Europe,2020-10-20,890,76329,0,0,0
Europe,2020-10-21,1080,111441,0,0,0
Europe,2020-10-22,1165,127987,0,0,0
Europe,2020-10-23,1289,131679,0,0,0
Europe,2020-10-24,1220,137194,0,0,0
Europe,2020-10-25,6773,766015,0,0,0
Europe,2020-10-26,1181,109484,0,0,0
Europe,2020-10-27,1311,101602,0,0,0
Europe,2020-10-28,1606,151410,0,0,0
Europe,2020-10-29,1768,159500,0,0,0
Europe,2020-10-30,1844,162199,0,0,0
Europe,2020-10-31,1795,168870,0,0,0
Europe,2020-11-01,10799,939925,0,0,0
Europe,2020-11-02,1718,126290,0,0,0
Europe,2020-11-03,1855,120747,0,0,0
Europe,2020-11-04,2295,172089,0,0,0
Europe,2020-11-05,2309,178102,0,0,0
Europe,2020-11-06,2478,181599,0,0,0
Europe,2020-11-07,2670,183593,0,0,0
Europe,2020-11-08,14509,935352,0,0,0
Europe,2020-11-09,2115,141379,0,0,0
Europe,2020-11-10,2356,134103,0,0,0
Europe,2020-11-11,2912,176172,0,0,0
Europe,2020-11-12,3020,177111,0,0,0
Europe,2020-11-13,2745,176676,0,0,0
Europe,2020-11-14,2860,181390,0,0,0
Europe,2020-11-15,16751,797290,0,0,0
Europe,2020-11-16,2560,139432,0,0,0
Europe,2020-11-17,2608,134112,0,0,0
Europe,2020-11-18,3070,158023,0,0,0
Europe,2020-11-19,3326,164878,0,0,0
Europe,2020-11-20,3304,170731,0,0,0
Europe,2020-11-21,3349,163436,0,0,0
Europe,2020-11-22,18483,712783,0,0,0
Europe,2020-11-23,2726,121944,0,0,0
Europe,2020-11-24,3386,110057,0,0,0
Europe,2020-11-25,3665,138920,0,0,0
Europe,2020-11-26,3370,149042,0,0,0
Europe,2020-11-27,3515,153165,0,0,0
Europe,2020-11-28,3533,146614,0,0,0
Europe,2020-11-29,17693,618885,0,0,0
Europe,2020-11-30,2651,102387,0,0,0
Europe,2020-12-01,3317,102793,0,0,0
Europe,2020-12-02,3626,130818,0,0,0
Europe,2020-12-03,3411,139418,0,1,1
Europe,2020-12-04,3718,142695,0,1,2
Europe,2020-12-05,3511,143048,0,1,3
Europe,2020-12-06,17698,598963,0,1,4
Europe,2020-12-07,2538,101123,0,1,5
Europe,2020-12-08,2933,104119,0,1,6
Europe,2020-12-09,3420,135194,0,1,7
Europe,2020-12-10,3110,142822,0,1,8
Europe,2020-12-11,3596,144566,0,4,12
Europe,2020-12-12,3474,146329,0,1,13
Europe,2020-12-13,18713,641118,0,1,14
Europe,2020-12-14,2574,108076,0,1,15
Europe,2020-12-15,2974,110634,0,1,16
Europe,2020-12-16,3775,149668,0,3363,3379
Europe,2020-12-17,3421,155112,0,3367,6746
Europe,2020-12-18,3365,158003,0,3376,10122
Europe,2020-12-19,3503,151683,0,3365,13487
Europe,2020-12-20,18746,694223,0,3367,16854
Europe,2020-12-21,2588,108843,0,3376,20230
Europe,2020-12-22,2868,122993,0,3380,23610
Europe,2020-12-23,3408,158284,0,68449,92059
Europe,2020-12-24,3449,171385,0,68282,160341
Europe,2020-12-25,2958,146758,0,68008,228349
Europe,2020-12-26,2691,118436,0,69176,297525
Europe,2020-12-27,16213,552982,5,69570,367095
Europe,2020-12-28,2545,108258,43,99277,466372
Europe,2020-12-29,3105,136966,72,144979,611351
Europe,2020-12-30,3628,158442,108,192801,804152
Europe,2020-12-31,3566,210491,135,174894,979046
Europe,2021-01-01,3412,192129,145,119271,1098317
Europe,2021-01-02,2719,141119,164,193856,1292173
Europe,2021-01-03,16449,588048,169,112492,1404665
Europe,2021-01-04,2738,134860,255,257587,1662252
Europe,2021-01-05,2919,151390,372,362460,2024712
Europe,2021-01-06,3582,197554,494,332440,2357152
Europe,2021-01-07,3219,186363,588,392240,2749392
Europe,2021-01-08,3233,169491,975,431295,3180687
Europe,2021-01-09,3534,160719,1027,318612,3499299
Europe,2021-01-10,17247,763045,392454,245580,3744879
Europe,2021-01-11,2837,116373,413347,595357,4340236
Europe,2021-01-12,3467,119132,429566,748422,5088658
Europe,2021-01-13,3912,152162,439658,900762,5989420
Europe,2021-01-14,3753,148864,445361,980077,6969497
Europe,2021-01-15,3740,137230,453085,970921,7940418
Europe,2021-01-16,3654,130389,457061,723836,8664254
Europe,2021-01-17,17926,777879,485720,541688,9205942
Europe,2021-01-18,3082,91458,526275,771523,9977465
Europe,2021-01-19,3491,93855,598549,1055269,11032734
Europe,2021-01-20,4007,122125,699719,1115570,12148304
Europe,2021-01-21,3962,120992,826320,1229715,13378019
Europe,2021-01-22,3721,113964,966208,1195210,14573229
Europe,2021-01-23,3568,108596,1055729,1009232,15582461
Europe,2021-01-24,18520,746621,1154088,635275,16217736
Europe,2021-01-25,2768,74638,1366438,962800,17180536
Europe,2021-01-26,3356,73649,1636121,1173036,18353572
Europe,2021-01-27,3659,102132,1879987,1150890,19504462
Europe,2021-01-28,3412,104896,2204488,1327430,20831892
Europe,2021-01-29,3408,98984,2611883,1294767,22126659
Europe,2021-01-30,3339,97830,2810075,1170430,23297089
Europe,2021-01-31,17156,667903,3082852,775461,24072550
Europe,2021-02-01,2385,67078,3417506,1069194,25141744
Europe,2021-02-02,2832,68982,3816663,1267725,26409469
Europe,2021-02-03,3238,90349,4290901,1462629,27872098
Europe,2021-02-04,3179,92583,4779350,1516667,29388765
Europe,2021-02-05,2993,89943,5325866,1348096,30736861
Europe,2021-02-06,2675,88814,5508003,1097606,31834467
Europe,2021-02-07,14793,532913,5816655,689292,32523759
Europe,2021-02-08,2117,60403,6083047,1091954,33615713
Europe,2021-02-09,2544,62982,6446422,1283315,34899028
Europe,2021-02-10,2853,82955,6844367,1478323,36377351
Europe,2021-02-11,2824,85147,7322531,1677158,38054509
Europe,2021-02-12,2571,85166,8012007,1577149,39631658
Europe,2021-02-13,2445,82368,8174494,1172643,40804301
Europe,2021-02-14,12072,420356,8488172,751901,41556202
Europe,2021-02-15,1769,55163,8753366,1071081,42627283
Europe,2021-02-16,2187,59055,9058153,1293736,43921019
Europe,2021-02-17,2395,84552,9448280,1631328,45552347
Europe,2021-02-18,2357,86765,9873598,1758064,47310411
Europe,2021-02-19,2233,87987,10349126,1487102,48797513
Europe,2021-02-20,2311,88626,10495601,1093982,49891495
Europe,2021-02-21,10053,414442,10722795,727809,50619304
Europe,2021-02-22,1574,62265,10945034,1151763,51771067
Europe,2021-02-23,1974,67876,11484511,1512564,53283631
Europe,2021-02-24,2190,97365,11861429,1772197,55055828
Europe,2021-02-25,2086,96672,12183336,1937449,56993277
Europe,2021-02-26,2090,100986,12708879,1830695,58823972
Europe,2021-02-27,2059,100901,12839407,1388030,60212002
Europe,2021-02-28,8914,444401,13043278,818532,61030534
Europe,2021-03-01,1485,66597,13253225,1297687,62328221
Europe,2021-03-02,1931,72734,14610955,1660334,63988555
Europe,2021-03-03,2189,103855,15145590,2012930,66001485
Europe,2021-03-04,2081,107841,15743341,2700918,68702403
Europe,2021-03-05,2070,108092,16302646,2312699,71015102
Europe,2021-03-06,1925,106907,16653675,1879365,72894467
Europe,2021-03-07,8404,466495,16890069,1027454,73921921
Europe,2021-03-08,1473,67657,17159796,1479360,75401281
Europe,2021-03-09,1932,76514,17495247,1778825,77180106
Europe,2021-03-10,2311,109307,18154870,2369226,79549332
Europe,2021-03-11,2193,116471,18870138,2398453,81947785
Europe,2021-03-12,2171,116217,19535016,2265677,84213462
Europe,2021-03-13,2207,123565,19789179,1867674,86081136
Europe,2021-03-14,8390,526061,20020180,1141163,87222299
Europe,2021-03-15,1558,80253,20391081,1658297,88880596
Europe,2021-03-16,2107,83574,20780780,1802656,90683252
Europe,2021-03-17,2419,119893,21846659,2042729,92725981
Europe,2021-03-18,2193,125548,22483088,2228497,94954478
Europe,2021-03-19,2294,128499,23467500,2485295,97439773
Europe,2021-03-20,2108,127715,23807310,2075741,99515514
Europe,2021-03-21,9025,628388,24075287,1253137,100768651
Europe,2021-03-22,1604,84600,24633832,2038927,102807578
Europe,2021-03-23,2229,96567,25175366,2482041,105289619
Europe,2021-03-24,2641,126145,25966120,2931369,108220988
Europe,2021-03-25,2398,133670,26696343,3051143,111272131
Europe,2021-03-26,2324,136516,27896255,3249191,114521322
Europe,2021-03-27,2254,131094,28376187,2459155,116980477
Europe,2021-03-28,9640,735417,28765928,1837883,118818360
Europe,2021-03-29,1454,84137,30862351,2453506,121271866
Europe,2021-03-30,2314,86800,31729800,2529215,123801081
Europe,2021-03-31,2923,120844,32735704,3095262,126896343
Europe,2021-04-01,2478,131766,33902472,3336637,130232980
Europe,2021-04-02,2455,123505,34926745,2346535,132579515
Europe,2021-04-03,2413,115565,35490420,1938421,134517936
Europe,2021-04-04,10500,720264,35827177,1137133,135655069
Europe,2021-04-05,1644,69114,36139485,1385170,137040239
Europe,2021-04-06,1619,55514,36940517,2877776,139918015
Europe,2021-04-07,2559,73281,38318950,3965236,143883251
Europe,2021-04-08,3000,105232,39397083,4178830,148062081
Europe,2021-04-09,2749,111016,40813943,3974866,152036947
Europe,2021-04-10,2851,106208,41729521,3130645,155167592
Europe,2021-04-11,10925,699585,42280458,1821332,156988924
Europe,2021-04-12,1582,66674,42944730,2601448,159590372
Europe,2021-04-13,2228,62420,43819027,3544837,163135209
Europe,2021-04-14,2709,90266,44801614,4148484,167283693
Europe,2021-04-15,2525,93357,45938588,4132527,171416220
Europe,2021-04-16,2354,89938,47305739,4020616,175436836
Europe,2021-04-17,2330,83481,48205402,2947175,178384011
Europe,2021-04-18,10581,681152,49153022,2250280,180634291
Europe,2021-04-19,1515,53756,49949317,2633021,183267312
Europe,2021-04-20,2119,53833,50881406,3469269,186736581
Europe,2021-04-21,2499,76372,52135857,4187921,190924502
Europe,2021-04-22,2320,79553,53506670,4395168,195319670
Europe,2021-04-23,2114,76730,55239227,4044077,199363747
Europe,2021-04-24,2064,70506,56397990,3487666,202851413
Europe,2021-04-25,10127,627174,57244256,2090247,204941660
Europe,2021-04-26,1277,46173,58186217,3093967,208035627
Europe,2021-04-27,1878,45686,59567991,4135130,212170757
Europe,2021-04-28,2206,63169,61327049,5271096,217441853
Europe,2021-04-29,1971,68421,63164909,5368750,222810603
Europe,2021-04-30,1878,63438,64966853,4420040,227230643
Europe,2021-05-01,1758,60904,65905960,2902064,230132707
Europe,2021-05-02,8790,521905,67041527,2143015,232275722
Europe,2021-05-03,1021,36187,67891531,2900567,235176289
Europe,2021-05-04,1225,35102,69195902,4351944,239528233
Europe,2021-05-05,1611,50631,71722808,5747568,245275801
Europe,2021-05-06,1724,56251,73975315,5766204,251042005
Europe,2021-05-07,1593,55404,76574696,4880968,255922973
Europe,2021-05-08,1489,51311,77900385,3775067,259698040
Europe,2021-05-09,7449,416255,78979355,2421111,262119151
Europe,2021-05-10,933,33831,80304197,3750584,265869735
Europe,2021-05-11,1281,33475,82149929,4975826,270845561
Europe,2021-05-12,1424,45267,84395176,6373323,277218884
Europe,2021-05-13,1439,44922,86408475,4658798,281877682
Europe,2021-05-14,1279,42421,89191922,5076295,286953977
Europe,2021-05-15,1266,36744,90630876,4263389,291217366
Europe,2021-05-16,5732,324626,91871150,2540227,293757593
Europe,2021-05-17,722,28805,93224727,3738834,297496427
Europe,2021-05-18,1055,27047,95151861,5140996,302637423
Europe,2021-05-19,1255,36592,97368913,5821568,308458991
Europe,2021-05-20,1096,37565,99943380,5761510,314220501
Europe,2021-05-21,1018,35899,103139098,5128597,319349098
Europe,2021-05-22,1048,33015,105261038,4603716,323952814
Europe,2021-05-23,4524,278583,106846357,2363721,326316535
Europe,2021-05-24,649,22778,108204768,3448581,329765116
Europe,2021-05-25,858,21919,110287599,4683254,334448370
Europe,2021-05-26,1043,27120,113171480,6106425,340554795
Europe,2021-05-27,882,29766,115932202,5520214,346075009
Europe,2021-05-28,895,28572,119704132,5238196,351313205
Europe,2021-05-29,835,27576,121370938,3914863,355228068
Europe,2021-05-30,3774,207720,123250667,2465691,357693759
Europe,2021-05-31,612,23932,124938483,3723851,361417610
Europe,2021-06-01,762,22905,128005316,5822630,367240240
Europe,2021-06-02,780,26409,130940979,6239569,373479809
Europe,2021-06-03,754,26815,133185200,5187651,378667460
Europe,2021-06-04,712,25599,136849956,5687315,384354775
Europe,2021-06-05,803,26457,138632472,4389328,388744103
Europe,2021-06-06,2623,163907,140950749,3038440,391782543
Europe,2021-06-07,573,21197,143093538,4718119,396500662
Europe,2021-06-08,714,21783,145766668,5628740,402129402
Europe,2021-06-09,1015,27243,148963448,6434020,408563422
Europe,2021-06-10,870,28764,151992168,6178575,414741997
Europe,2021-06-11,792,28681,155750785,5618212,420360209
Europe,2021-06-12,745,28638,157505653,4471481,424831690
Europe,2021-06-13,2078,126600,159706860,2770829,427602519
Europe,2021-06-14,505,25002,161784233,4267412,431869931
Europe,2021-06-15,581,25327,164208756,5391518,437261449
Europe,2021-06-16,735,28637,167571535,6143308,443404757
Europe,2021-06-17,739,30256,170600582,6342205,449746962
Europe,2021-06-18,716,35437,174594954,5439989,455186951
Europe,2021-06-19,706,34067,176344919,4225545,459412496
Europe,2021-06-20,1730,102862,178706996,2733761,462146257
Europe,2021-06-21,552,29169,180772158,4101781,466248038
Europe,2021-06-22,741,30467,183954609,6239194,472487232
Europe,2021-06-23,760,38059,187050043,5852569,478339801
Europe,2021-06-24,814,42259,190127700,5943472,484283273
Europe,2021-06-25,876,42497,194042172,5553191,489836464
Europe,2021-06-26,901,44276,196142170,4388099,494224563
Europe,2021-06-27,1797,110387,198714381,3011148,497235711
Europe,2021-06-28,761,41320,201134565,4571763,501807474
Europe,2021-06-29,825,42598,203988157,5616065,507423539
Europe,2021-06-30,1080,53805,207010034,6125209,513548748
Europe,2021-07-01,961,57628,209817160,6064127,519612875
Europe,2021-07-02,846,57724,213863162,5496440,525109315
Europe,2021-07-03,846,58835,215595802,4141437,529250752
Europe,2021-07-04,1432,186980,217976259,2892082,532142834
Europe,2021-07-05,741,53079,220307906,4114316,536257150
Europe,2021-07-06,881,53512,223222037,5888294,542145444
Europe,2021-07-07,871,65101,226491245,5856277,548001721
Europe,2021-07-08,910,68258,229462348,5399085,553400806
Europe,2021-07-09,882,72424,233813354,5476225,558877031
Europe,2021-07-10,882,67223,235527862,4037873,562914904
Europe,2021-07-11,1457,319054,238008717,2569839,565484743
Europe,2021-07-12,795,60342,240444985,4045039,569529782
Europe,2021-07-13,871,62459,243412158,5426810,574956592
Europe,2021-07-14,903,77773,246634619,5632918,580589510
Europe,2021-07-15,910,83592,249749963,5434237,586023747
Europe,2021-07-16,896,91797,254672967,6140377,592164124
Europe,2021-07-17,886,99149,256458532,3313259,595477383
Europe,2021-07-18,1419,444773,258849087,2459611,597936994
Europe,2021-07-19,809,73522,261030282,3684543,601621537
Europe,2021-07-20,902,70373,264288988,6022190,607643727
Europe,2021-07-21,915,84897,267192320,4954102,612597829
Europe,2021-07-22,927,78929,269956343,5039504,617637333
Europe,2021-07-23,909,73701,274435306,5188730,622826063
Europe,2021-07-24,937,70257,275778536,2929720,625755783
Europe,2021-07-25,1790,471349,277764471,2020712,627776495
Europe,2021-07-26,827,58177,279731865,3513756,631290251
Europe,2021-07-27,911,56812,282370188,4849870,636140121
Europe,2021-07-28,958,67164,284941193,4741120,640881241
Europe,2021-07-29,941,69574,287403390,4794252,645675493
Europe,2021-07-30,930,70806,291387008,4323648,649999141
Europe,2021-07-31,955,70044,293073243,3399096,653398237
Europe,2021-08-01,2142,451392,294784643,1889994,655288231
Europe,2021-08-02,918,57312,296374821,3028589,658316820
Europe,2021-08-03,962,55895,298659162,4144165,662460985
Europe,2021-08-04,967,69087,301183772,4733942,667194927
Europe,2021-08-05,935,72214,303197765,3796497,670991424
Europe,2021-08-06,963,74476,306590320,3513427,674504851
Europe,2021-08-07,968,73257,308056334,2998472,677503323
Europe,2021-08-08,2519,426224,309621838,1832023,679335346
Europe,2021-08-09,934,60318,311100377,2804309,682139655
Europe,2021-08-10,939,61645,313474755,4156051,686295706
Europe,2021-08-11,972,74768,315512444,4124299,690420005
Europe,2021-08-12,975,76770,317599009,3904638,694324643
Europe,2021-08-13,986,79709,321889954,5063619,699388262
Europe,2021-08-14,1025,78544,324318856,3626563,703014825
Europe,2021-08-15,2919,426923,325834502,1399485,704414310
Europe,2021-08-16,988,64618,327213779,2691877,707106187
Europe,2021-08-17,989,66626,329017620,3254698,710360885
Europe,2021-08-18,1017,82250,330986913,3396934,713757819
Europe,2021-08-19,1028,86702,333124666,3432326,717190145
Europe,2021-08-20,1043,87395,335485568,3084907,720275052
Europe,2021-08-21,1046,85383,336689648,2489010,722764062
Europe,2021-08-22,3585,420991,338427680,1485900,724249962
Europe,2021-08-23,1004,69163,339780718,2479231,726729193
Europe,2021-08-24,1092,70284,341579286,3063582,729792775
Europe,2021-08-25,1092,87866,343448301,3254823,733047598
Europe,2021-08-26,1102,89492,345233760,2988804,736036402
Europe,2021-08-27,1078,90098,347404965,3022350,739058752
Europe,2021-08-28,1091,88207,348380075,2014138,741072890
Europe,2021-08-29,3671,400075,349934451,1245156,742318046
Europe,2021-08-30,1111,69037,351275895,2359364,744677410
Europe,2021-08-31,1116,68921,352888371,2712692,747390102
Europe,2021-09-01,1131,82331,355029191,3334604,750724706
Europe,2021-09-02,1141,97499,356551550,2656544,753381250
Europe,2021-09-03,1166,95901,358691689,2736252,756117502
Europe,2021-09-04,1169,94631,359479106,1709212,757826714
Europe,2021-09-05,3980,369862,360880075,1146166,758972880
Europe,2021-09-06,1148,73528,361834905,1734770,760707650
Europe,2021-09-07,1200,75820,363463957,2719225,763426875
Europe,2021-09-08,1242,95526,364719613,2136149,765563024
Europe,2021-09-09,1258,93112,366054357,2397435,767960459
Europe,2021-09-10,1260,89265,367696994,2394595,770355054
Europe,2021-09-11,1262,88227,368435208,1506739,771861793
Europe,2021-09-12,3938,327179,369516879,923951,772785744
Europe,2021-09-13,1122,67584,370411081,2163275,774949019
Europe,2021-09-14,1179,69982,371366254,1794568,776743587
Europe,2021-09-15,1297,89477,372484200,2239134,778982721
Europe,2021-09-16,1318,90018,373494362,2054768,781037489
Europe,2021-09-17,1283,88889,374791188,1930773,782968262
Europe,2021-09-18,1301,86882,375291468,1420375,784388637
Europe,2021-09-19,4196,312067,376632548,936528,785325165
Europe,2021-09-20,1187,72585,377228124,1437136,786762301
Europe,2021-09-21,1301,78197,378043952,1672998,788435299
Europe,2021-09-22,1370,97732,379066849,2058388,790493687
Europe,2021-09-23,1358,100327,380003080,1752403,792246090
Europe,2021-09-24,1387,95749,381170997,1694427,793940517
Europe,2021-09-25,1389,94289,381725589,1189490,795130007
Europe,2021-09-26,4092,301192,382429330,675161,795805168
Europe,2021-09-27,1270,79089,383054197,1473169,797278337
Europe,2021-09-28,1360,83948,383662924,1415281,798693618
Europe,2021-09-29,1509,106909,384565605,1726085,800419703
Europe,2021-09-30,1536,105937,385304443,2536514,802956217
Europe,2021-10-01,1507,105529,386129333,1775451,804731668
Europe,2021-10-02,1487,99860,386603576,1385997,806117665
Europe,2021-10-03,4672,327993,387205065,756983,806874648
Europe,2021-10-04,1430,83306,387638311,1518586,808393234
Europe,2021-10-05,1466,89682,388281631,1932230,810325464
Europe,2021-10-06,1612,116567,389299880,2197537,812523001
Europe,2021-10-07,1698,116453,391229825,3203782,815726783
Europe,2021-10-08,1659,115120,391980370,1710021,817436804
Europe,2021-10-09,1788,113889,392325744,1330642,818767446
Europe,2021-10-10,5481,371419,392945350,844358,819611804
Europe,2021-10-11,1560,95160,393457027,1368577,820980381
Europe,2021-10-12,1641,99307,394019844,1562581,822542962
Europe,2021-10-13,1948,131622,394705005,2199197,824742159
Europe,2021-10-14,1909,134082,395173870,1757983,826500142
Europe,2021-10-15,1805,134728,396149799,2146770,828646912
Europe,2021-10-16,1859,132312,396433361,1907860,830554772
Europe,2021-10-17,6062,431674,396906792,1343950,831898722
Europe,2021-10-18,1783,112980,397266759,2054842,833953564
Europe,2021-10-19,1808,121279,397739364,2314202,836267766
Europe,2021-10-20,2172,160363,398249969,2632242,838900008
Europe,2021-10-21,1982,161491,398725953,2295822,841195830
Europe,2021-10-22,2060,159942,399291049,2475347,843671177
Europe,2021-10-23,1975,153753,399653380,2219627,845890804
Europe,2021-10-24,8362,566403,400122509,1123268,847014072
Europe,2021-10-25,2020,128389,400486833,1924264,848938336
Europe,2021-10-26,2048,125298,400979023,2284991,851223327
Europe,2021-10-27,2328,168495,401435046,2724061,853947388
Europe,2021-10-28,2398,168835,403346028,2396095,856343483
Europe,2021-10-29,2326,164973,404008959,2742756,859086239
Europe,2021-10-30,2299,163676,404485643,2262867,861349106
Europe,2021-10-31,9446,669179,405081174,1224637,862573743
